,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,weekly,weekly_lower,weekly_upper,seasonal,yhat
24,2016-07-12,0.085635359116,1.64321585108,0.0169020343757,0.0169020343757,1.64321585108,1.64321585108,1.35219633671,1.99946028772,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.66011788545
25,2016-07-13,0.0883977900552,1.62356947272,0.0157095238346,0.0157095238346,1.62356947272,1.62356947272,1.30778765932,1.96225849382,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.63927899655
26,2016-07-14,0.0911602209945,1.60392309436,-0.000525097159539,-0.000525097159539,1.60392309436,1.60392309436,1.28536177595,1.92320608102,-0.000525097159539,-0.000525097159539,-0.000525097159539,-0.000525097159539,1.6033979972
27,2016-07-15,0.0939226519337,1.584276716,-0.00703234098931,-0.00703234098931,1.584276716,1.584276716,1.25189042872,1.91145208087,-0.00703234098931,-0.00703234098931,-0.00703234098931,-0.00703234098931,1.57724437501
28,2016-07-16,0.0966850828729,1.56463033764,-0.00164568530172,-0.00164568530172,1.56463033764,1.56463033764,1.23742632385,1.88346067266,-0.00164568530172,-0.00164568530172,-0.00164568530172,-0.00164568530172,1.56298465234
29,2016-07-17,0.0994475138122,1.54498395928,-0.0113902612424,-0.0113902612424,1.54498395928,1.54498395928,1.22990551041,1.85291619842,-0.0113902612424,-0.0113902612424,-0.0113902612424,-0.0113902612424,1.53359369803
30,2016-07-18,0.102209944751,1.52533758092,-0.0120181735173,-0.0120181735173,1.52533758092,1.52533758092,1.17745369283,1.84859077331,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.5133194074
31,2016-07-19,0.104972375691,1.50569120256,0.0169020343758,0.0169020343758,1.50569120256,1.50569120256,1.22983078784,1.84042214324,0.0169020343758,0.0169020343758,0.0169020343758,0.0169020343758,1.52259323693
32,2016-07-20,0.10773480663,1.4860448242,0.0157095238346,0.0157095238346,1.4860448242,1.4860448242,1.16039958872,1.8256698409,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.50175434803
33,2016-07-21,0.110497237569,1.48225780323,-0.000525097159509,-0.000525097159509,1.48225780323,1.48225780323,1.16737558028,1.80883558218,-0.000525097159509,-0.000525097159509,-0.000525097159509,-0.000525097159509,1.48173270607
34,2016-07-22,0.113259668508,1.47847078226,-0.00703234098934,-0.00703234098934,1.47847078226,1.47847078226,1.16810824608,1.78853960912,-0.00703234098934,-0.00703234098934,-0.00703234098934,-0.00703234098934,1.47143844127
35,2016-07-23,0.116022099448,1.4746837613,-0.00164568530172,-0.00164568530172,1.4746837613,1.4746837613,1.16018942452,1.81105354024,-0.00164568530172,-0.00164568530172,-0.00164568530172,-0.00164568530172,1.47303807599
36,2016-07-24,0.118784530387,1.47089674033,-0.0113902612425,-0.0113902612425,1.47089674033,1.47089674033,1.12948970284,1.78664297306,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.45950647909
37,2016-07-25,0.121546961326,1.46710971936,-0.0120181735173,-0.0120181735173,1.46710971936,1.46710971936,1.14423944324,1.75444969721,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.45509154585
38,2016-07-26,0.124309392265,1.4633226984,0.0169020343758,0.0169020343758,1.4633226984,1.4633226984,1.15181961521,1.80320519684,0.0169020343758,0.0169020343758,0.0169020343758,0.0169020343758,1.48022473277
39,2016-07-27,0.127071823204,1.45953567743,0.0157095238346,0.0157095238346,1.45953567743,1.45953567743,1.14271448317,1.78678965304,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.47524520126
40,2016-07-28,0.129834254144,1.45574865646,-0.000525097159524,-0.000525097159524,1.45574865646,1.45574865646,1.11569057565,1.77168921,-0.000525097159524,-0.000525097159524,-0.000525097159524,-0.000525097159524,1.4552235593
41,2016-07-29,0.132596685083,1.4519616355,-0.00703234098931,-0.00703234098931,1.4519616355,1.4519616355,1.14453477886,1.74988089796,-0.00703234098931,-0.00703234098931,-0.00703234098931,-0.00703234098931,1.44492929451
42,2016-07-30,0.135359116022,1.44817461453,-0.0016456853017,-0.0016456853017,1.44817461453,1.44817461453,1.13772348974,1.7937267906,-0.0016456853017,-0.0016456853017,-0.0016456853017,-0.0016456853017,1.44652892923
43,2016-07-31,0.138121546961,1.44438759356,-0.0113902612425,-0.0113902612425,1.44438759356,1.44438759356,1.1253717993,1.74144496902,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.43299733232
44,2016-08-01,0.140883977901,1.44060057273,-0.0120181735173,-0.0120181735173,1.44060057273,1.44060057273,1.1085471471,1.74332560725,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.42858239921
45,2016-08-02,0.14364640884,1.43681355189,0.0169020343757,0.0169020343757,1.43681355189,1.43681355189,1.13563346406,1.7760659755,0.0169020343757,0.0169020343757,0.0169020343757,0.0169020343757,1.45371558626
46,2016-08-03,0.146408839779,1.43302653105,0.0157095238346,0.0157095238346,1.43302653105,1.43302653105,1.12466406909,1.75025834256,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.44873605488
47,2016-08-04,0.149171270718,1.42923951021,-0.000525097159528,-0.000525097159528,1.42923951021,1.42923951021,1.12156538433,1.73535636378,-0.000525097159528,-0.000525097159528,-0.000525097159528,-0.000525097159528,1.42871441305
48,2016-08-05,0.151933701657,1.42545248938,-0.00703234098932,-0.00703234098932,1.42545248938,1.42545248938,1.09643986168,1.7338816032,-0.00703234098932,-0.00703234098932,-0.00703234098932,-0.00703234098932,1.41842014839
49,2016-08-06,0.154696132597,1.42166546854,-0.0016456853017,-0.0016456853017,1.42166546854,1.42166546854,1.09018532531,1.7215214116,-0.0016456853017,-0.0016456853017,-0.0016456853017,-0.0016456853017,1.42001978324
50,2016-08-07,0.157458563536,1.4178784477,-0.0113902612425,-0.0113902612425,1.4178784477,1.4178784477,1.10218860459,1.73216587799,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.40648818646
51,2016-08-08,0.160220994475,1.41409142686,-0.0120181735173,-0.0120181735173,1.41409142686,1.41409142686,1.10735863533,1.72288105721,-0.0120181735173,-0.0120181735173,-0.0120181735173,-0.0120181735173,1.40207325335
52,2016-08-09,0.162983425414,1.41030440603,0.0169020343758,0.0169020343758,1.41030440603,1.41030440603,1.09384356958,1.74467376344,0.0169020343758,0.0169020343758,0.0169020343758,0.0169020343758,1.4272064404
53,2016-08-10,0.165745856354,1.40651738519,0.0157095238346,0.0157095238346,1.40651738519,1.40651738519,1.09339877151,1.75981785543,0.0157095238346,0.0157095238346,0.0157095238346,0.0157095238346,1.42222690902
54,2016-08-11,0.168508287293,1.40273036435,-0.000525097159553,-0.000525097159553,1.40273036435,1.40273036435,1.09275427934,1.72931252942,-0.000525097159553,-0.000525097159553,-0.000525097159553,-0.000525097159553,1.40220526719
55,2016-08-12,0.171270718232,1.39894334354,-0.00703234098934,-0.00703234098934,1.39894334354,1.39894334354,1.08026414587,1.70254980245,-0.00703234098934,-0.00703234098934,-0.00703234098934,-0.00703234098934,1.39191100255
56,2016-08-13,0.174033149171,1.39515632272,-0.00164568530171,-0.00164568530171,1.39515632272,1.39515632272,1.08166720412,1.6935329986,-0.00164568530171,-0.00164568530171,-0.00164568530171,-0.00164568530171,1.39351063742
57,2016-08-14,0.17679558011,1.39136930191,-0.0113902612425,-0.0113902612425,1.39136930191,1.39136930191,1.06841269697,1.7063317486,-0.0113902612425,-0.0113902612425,-0.0113902612425,-0.0113902612425,1.37997904067
